nama_skill,kategori,freq_industry,freq_academic,industry_norm,academic_norm,skill_gap_score
sap iq,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sap master data management mdm,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
klear estimator,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
kleinrock publishing,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
kliger-weiss infosystems,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
kmr software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
knees software pt doctools,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
knight bondpoint,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
kodak dental systems kodak cosmetic imaging module,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
kodak dental systems kodak orthoware,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
koffice.org kplato,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
kommandcore,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
komplete kontrol,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
kongsberg maritime k-log deck logbook,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
labone net,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
laboratory automated quality control systems laqc,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
kookaburra studios knowledge presenter,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
korchek technologies carechek,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
korg em-1 editor,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
kpb associates taxstream,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
kressa software schoolleader,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
kronos workforce hr,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
krs enterprises service first!,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
kseg,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
kubeflow,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
kubotek cadkey wireframe,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sap crystal xcelsius,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sap customs management,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sap dms,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sap ehs management,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
saora keepoint,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sap americas mysap erp human capital management hcm,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sap apo,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sap ariba,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sap bex report designer,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
kubotek keycreator machinist,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
kubotek usa keycreator,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
kuder navigator,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
kypipe,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
l-systems x-one,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
la pro loan administrator pro,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lab sum3d,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
label inspection systems,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
labelmaster software reg-trieve,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lablite laboratory information management systems lims,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
labmagic,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
laborsoft laborforce discipline manager module,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
laborsoft laborforce eeo claims manager module,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
laborsoft laborforce grievance manager module,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
laborsoft laborforce incident tracking module,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
laborsoft laborforce personnel manager module,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
laborsoft laborforce reporting/dashboard manager module,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
labtrack electronic lab notebook,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
labvantage solutions lims,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
labware lims,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lacerte 1040 tax analyzer,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
samepage studiocrm,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sampson data pattern index software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sand,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sanders software consulting farmbooks,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
saner software shrinkrapt,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
santa maria software counterman pro,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lakes environmental ecorisk view,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lakes environmental emissions view,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lakes environmental isc-aermod view,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lakes environmental slab view,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lakes environmental software wrplot view,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lamar info net,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lambda research oslo,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lammps molecular dynamics simulator,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lancaster dhia pcdart,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
land & sea dyno-max,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
land management databases,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
land software customer pro-file,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
landlord software pro flipper,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
landlordmax,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
laboratory systems group lab manager,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
laborsoft laborforce arbitration/appeals manager module,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
salesinsync,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
salford systems cart,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
salford systems treenet,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
samarind rms,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
landmark graphics tow/cs,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
landmark sales log-istics,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
landmark seisworks,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
landmark vip,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
landport systems landport,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
landscape management system lms,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
landscape modeling software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
landserf,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
landtitle usa,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
langlais computer consultants calman,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
language engineering corporation translate pro,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lapack,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
large eddy simulation les software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
laser substrates postalxport,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
laserfiche rio,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lasersoft imaging silverfast artificial intelligence studio,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lathem time payclock ez,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
latitude software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lattice medicopia,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lauriso software music publisher,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lavalys everest,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
law enforcement database software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lawex trialworks,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sales automation software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sales management software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sales processing software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sales software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sales tax tools sales tax researcher,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sage reference online,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sage simply accounting,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sage software sage50,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sageworks profitcents,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
saic government services and it support software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
saigun technologies empxtrack,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
salary.com,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lawlogix edge,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lawmanager,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lawson human resources suite,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lawson s3 supply chain management,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lead activity analyzer,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lead business analyzer,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
leanforward learnpoint,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
learn.com coursemaker studio,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
learn.com learncenter talent management suite,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lease cost solutions lsemod,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lectra prima vision print repeat,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
legacyusa bakesmart,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
legal document software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
legal research software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
legal software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
legaledge law firm suite,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
legislative automative workflow system laws,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
leica aeroplan lidar,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
leica geosystems fms,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lemkesoft graphicconverter,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lending software systems,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lenos marketing automation software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sage medical manager,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sage mip fund accounting,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sage platinum for windows pfw,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sage cpaclient checkbook,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sage cpadocument manager,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sage fixed asset solution fas,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sage handisoft handiledger,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lenox softworks videopoint,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
leprechaun spa and salon software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lewis & ellis leapps,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lexisnexis accurint,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lexisnexis applied discovery,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lexisnexis banko,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lexisnexis checkcite,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lexisnexis codemaster,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lexisnexis company analyzer,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lexisnexis concordance,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lexisnexis file and serve,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
learning technology research institute glo maker,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lexisnexis lexis back office,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lexisnexis lexis front office,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lexisnexis pclaw,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lexisnexis riskwise,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lexisnexis shepard's citations service,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lexisnexis total search,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lexrotech lxpediatric,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
libera system7,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
library of congress digital collections,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
library of congress e-resources online catalog,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
library of congress online databases,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
libreoffice draw,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sage active planner,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sage businessworks,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sage cpaaccounts payable,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
sage cpaaccounts receivable,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
linux virtual server,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
liquidplanner,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lidp consulting services the administrator,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
life cycle assessment lca software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
life systems software chirosuite ehr,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
life technologies solid,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
life technologies vector nti,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lifeline software radcalc,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lifestyles technologies dietmaster pro,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
light blue software light blue,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lighting calculation software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lilly software associates visual dcms,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lilly software associates visual enterprise,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lindo systems lindo api,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lindo systems lingo,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lexisnexis lexis advance,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
safari software products safari,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
safari video networks ezediaqti,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
safety instrumented system sis software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
safety integrity level sil software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
safety software oshalog 300,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
safety status measurement system safestat,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
"safety, health, and environmental management software",Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
linear technology ltspice,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
linearteam winisd,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
lingoes,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
link actuated vents lavent software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
link analysis software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
link encryption software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
link microtek,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
linkcad,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
linspire nvu,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
logical partition lpar software,Hard Skill,0,1,0.0,1.0487347015825407e-05,-1.0487347015825407e-05
